name,inserted_value,name_normalized,match_status,mapping_type,is_default_new_ward,old_ward,old_district,old_province,old_ward_code,old_district_code,old_province_code,old_full_address,new_ward,new_province,new_ward_code,new_province_code,new_full_address,match_note
Xã Vĩnh Ngọc,281,Xã Vĩnh Ngọc,MAPPED_DIVIDED,divided,FALSE,Xã Vĩnh Ngọc,Huyện Đông Anh,Thành phố Hà Nội,00502,017,01,"Xã Vĩnh Ngọc, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vĩnh Ngọc,281,Xã Vĩnh Ngọc,MAPPED_DIVIDED,divided,FALSE,Xã Vĩnh Ngọc,Huyện Đông Anh,Thành phố Hà Nội,00502,017,01,"Xã Vĩnh Ngọc, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Võng La,282,Xã Võng La,MAPPED,renamed,TRUE,Xã Võng La,Huyện Đông Anh,Thành phố Hà Nội,00514,017,01,"Xã Võng La, Huyện Đông Anh, Thành phố Hà Nội",Xã Thiên Lộc,Thành phố Hà Nội,00493,01,"Xã Thiên Lộc, Thành phố Hà Nội",
Xã Xuân Canh,283,Xã Xuân Canh,MAPPED_DIVIDED,divided,TRUE,Xã Xuân Canh,Huyện Đông Anh,Thành phố Hà Nội,00511,017,01,"Xã Xuân Canh, Huyện Đông Anh, Thành phố Hà Nội",Xã Đông Anh,Thành phố Hà Nội,00454,01,"Xã Đông Anh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Xuân Canh,283,Xã Xuân Canh,MAPPED_DIVIDED,divided,FALSE,Xã Xuân Canh,Huyện Đông Anh,Thành phố Hà Nội,00511,017,01,"Xã Xuân Canh, Huyện Đông Anh, Thành phố Hà Nội",Xã Vĩnh Thanh,Thành phố Hà Nội,00508,01,"Xã Vĩnh Thanh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Xuân Nộn,284,Xã Xuân Nộn,MAPPED_DIVIDED,divided,TRUE,Xã Xuân Nộn,Huyện Đông Anh,Thành phố Hà Nội,00457,017,01,"Xã Xuân Nộn, Huyện Đông Anh, Thành phố Hà Nội",Xã Thư Lâm,Thành phố Hà Nội,00475,01,"Xã Thư Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Xuân Nộn,284,Xã Xuân Nộn,MAPPED_DIVIDED,divided,FALSE,Xã Xuân Nộn,Huyện Đông Anh,Thành phố Hà Nội,00457,017,01,"Xã Xuân Nộn, Huyện Đông Anh, Thành phố Hà Nội",Xã Phúc Thịnh,Thành phố Hà Nội,00466,01,"Xã Phúc Thịnh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Trâu Quỳ (huyện lỵ),285,Thị trấn Trâu Quỳ,MAPPED_DIVIDED,divided,TRUE,Thị trấn Trâu Quỳ,Huyện Gia Lâm,Thành phố Hà Nội,00565,018,01,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Trâu Quỳ (huyện lỵ),285,Thị trấn Trâu Quỳ,MAPPED_DIVIDED,divided,FALSE,Thị trấn Trâu Quỳ,Huyện Gia Lâm,Thành phố Hà Nội,00565,018,01,"Thị trấn Trâu Quỳ, Huyện Gia Lâm, Thành phố Hà Nội",Xã Bát Tràng,Thành phố Hà Nội,00577,01,"Xã Bát Tràng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Thị trấn Yên Viên,286,Thị trấn Yên Viên,MAPPED,merged,TRUE,Thị trấn Yên Viên,Huyện Gia Lâm,Thành phố Hà Nội,00526,018,01,"Thị trấn Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",
Xã Bát Tràng,287,Xã Bát Tràng,MAPPED_DIVIDED,divided,TRUE,Xã Bát Tràng,Huyện Gia Lâm,Thành phố Hà Nội,00583,018,01,"Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội",Xã Bát Tràng,Thành phố Hà Nội,00577,01,"Xã Bát Tràng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Bát Tràng,287,Xã Bát Tràng,MAPPED_DIVIDED,divided,FALSE,Xã Bát Tràng,Huyện Gia Lâm,Thành phố Hà Nội,00583,018,01,"Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội",Phường Long Biên,Thành phố Hà Nội,00145,01,"Phường Long Biên, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Bát Tràng,287,Xã Bát Tràng,MAPPED_DIVIDED,divided,FALSE,Xã Bát Tràng,Huyện Gia Lâm,Thành phố Hà Nội,00583,018,01,"Xã Bát Tràng, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Cổ Bi,288,Xã Cổ Bi,MAPPED_DIVIDED,divided,TRUE,Xã Cổ Bi,Huyện Gia Lâm,Thành phố Hà Nội,00553,018,01,"Xã Cổ Bi, Huyện Gia Lâm, Thành phố Hà Nội",Phường Phúc Lợi,Thành phố Hà Nội,00136,01,"Phường Phúc Lợi, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Cổ Bi,288,Xã Cổ Bi,MAPPED_DIVIDED,divided,FALSE,Xã Cổ Bi,Huyện Gia Lâm,Thành phố Hà Nội,00553,018,01,"Xã Cổ Bi, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Cổ Bi,288,Xã Cổ Bi,MAPPED_DIVIDED,divided,FALSE,Xã Cổ Bi,Huyện Gia Lâm,Thành phố Hà Nội,00553,018,01,"Xã Cổ Bi, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đa Tốn,289,Xã Đa Tốn,MAPPED_DIVIDED,divided,TRUE,Xã Đa Tốn,Huyện Gia Lâm,Thành phố Hà Nội,00577,018,01,"Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội",Xã Bát Tràng,Thành phố Hà Nội,00577,01,"Xã Bát Tràng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đa Tốn,289,Xã Đa Tốn,MAPPED_DIVIDED,divided,FALSE,Xã Đa Tốn,Huyện Gia Lâm,Thành phố Hà Nội,00577,018,01,"Xã Đa Tốn, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đặng Xá,290,Xã Đặng Xá,MAPPED_DIVIDED,divided,TRUE,Xã Đặng Xá,Huyện Gia Lâm,Thành phố Hà Nội,00556,018,01,"Xã Đặng Xá, Huyện Gia Lâm, Thành phố Hà Nội",Xã Thuận An,Thành phố Hà Nội,00562,01,"Xã Thuận An, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đặng Xá,290,Xã Đặng Xá,MAPPED_DIVIDED,divided,FALSE,Xã Đặng Xá,Huyện Gia Lâm,Thành phố Hà Nội,00556,018,01,"Xã Đặng Xá, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Đình Xuyên,291,Xã Đình Xuyên,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Đông Dư,292,Xã Đông Dư,MAPPED,merged,TRUE,Xã Đồng Du,Huyện Bình Lục,Tỉnh Hà Nam,13516,352,35,"Xã Đồng Du, Huyện Bình Lục, Tỉnh Hà Nam",Xã Bình Lục,Tỉnh Ninh Bình,13504,37,"Xã Bình Lục, Tỉnh Ninh Bình",
Xã Dương Hà,293,Xã Dương Hà,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Dương Quang,294,Xã Dương Quang,MAPPED,merged,TRUE,Xã Dương Quang,Thị xã Mỹ Hào,Tỉnh Hưng Yên,12112,328,33,"Xã Dương Quang, Thị xã Mỹ Hào, Tỉnh Hưng Yên",Phường Thượng Hồng,Tỉnh Hưng Yên,12127,33,"Phường Thượng Hồng, Tỉnh Hưng Yên",
Xã Dương Xá,295,Xã Dương Xá,MAPPED,merged,TRUE,Xã Dương Xá,Huyện Gia Lâm,Thành phố Hà Nội,00571,018,01,"Xã Dương Xá, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",
Xã Kiêu Kỵ,296,Xã Kiêu Kỵ,MAPPED,merged,TRUE,Xã Kiêu Kỵ,Huyện Gia Lâm,Thành phố Hà Nội,00580,018,01,"Xã Kiêu Kỵ, Huyện Gia Lâm, Thành phố Hà Nội",Xã Gia Lâm,Thành phố Hà Nội,00565,01,"Xã Gia Lâm, Thành phố Hà Nội",
Xã Kim Lan,297,Xã Kim Lan,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Kim Sơn,298,Xã Kim Sơn,MAPPED,merged,TRUE,Xã Kim Sơn,Thị xã Sơn Tây,Thành phố Hà Nội,09610,269,01,"Xã Kim Sơn, Thị xã Sơn Tây, Thành phố Hà Nội",Xã Đoài Phương,Thành phố Hà Nội,09616,01,"Xã Đoài Phương, Thành phố Hà Nội",
Xã Lệ Chi,299,Xã Lệ Chi,MAPPED,merged,TRUE,Xã Lệ Chi,Huyện Gia Lâm,Thành phố Hà Nội,00550,018,01,"Xã Lệ Chi, Huyện Gia Lâm, Thành phố Hà Nội",Xã Thuận An,Thành phố Hà Nội,00562,01,"Xã Thuận An, Thành phố Hà Nội",
Xã Ninh Hiệp,300,Xã Ninh Hiệp,MAPPED,merged,TRUE,Xã Ninh Hiệp,Huyện Gia Lâm,Thành phố Hà Nội,00535,018,01,"Xã Ninh Hiệp, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",
Xã Phù Đổng,301,Xã Phù Đổng,MAPPED,merged,TRUE,Xã Phù Đổng,Huyện Gia Lâm,Thành phố Hà Nội,00544,018,01,"Xã Phù Đổng, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",
Xã Phú Thị,302,Xã Phú Thị,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Trung Mầu,303,Xã Trung Mầu,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Văn Đức,304,Xã Văn Đức,NOT_FOUND,,,,,,,,,,,,,,,Không có trong danh mục xã cũ (có thể đã sáp nhập trước 01/07/2025)
Xã Yên Thường,305,Xã Yên Thường,MAPPED,merged,TRUE,Xã Yên Thường,Huyện Gia Lâm,Thành phố Hà Nội,00529,018,01,"Xã Yên Thường, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",
Xã Yên Viên,306,Xã Yên Viên,MAPPED,merged,TRUE,Xã Yên Viên,Huyện Gia Lâm,Thành phố Hà Nội,00532,018,01,"Xã Yên Viên, Huyện Gia Lâm, Thành phố Hà Nội",Xã Phù Đổng,Thành phố Hà Nội,00541,01,"Xã Phù Đổng, Thành phố Hà Nội",
Thị trấn Trạm Trôi (huyện lỵ),307,Thị trấn Trạm Trôi,MAPPED,merged,TRUE,Thị trấn Trạm Trôi,Huyện Hoài Đức,Thành phố Hà Nội,09832,274,01,"Thị trấn Trạm Trôi, Huyện Hoài Đức, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",
Xã An Khánh,308,Xã An Khánh,MAPPED_DIVIDED,divided,TRUE,Xã An Khánh,Huyện Hoài Đức,Thành phố Hà Nội,09877,274,01,"Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã An Khánh,308,Xã An Khánh,MAPPED_DIVIDED,divided,FALSE,Xã An Khánh,Huyện Hoài Đức,Thành phố Hà Nội,09877,274,01,"Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội",Phường Tây Mỗ,Thành phố Hà Nội,00634,01,"Phường Tây Mỗ, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã An Khánh,308,Xã An Khánh,MAPPED_DIVIDED,divided,FALSE,Xã An Khánh,Huyện Hoài Đức,Thành phố Hà Nội,09877,274,01,"Xã An Khánh, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã An Thượng,309,Xã An Thượng,MAPPED_DIVIDED,divided,TRUE,Xã An Thượng,Huyện Hoài Đức,Thành phố Hà Nội,09880,274,01,"Xã An Thượng, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã An Thượng,309,Xã An Thượng,MAPPED_DIVIDED,divided,FALSE,Xã An Thượng,Huyện Hoài Đức,Thành phố Hà Nội,09880,274,01,"Xã An Thượng, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Cát Quế,310,Xã Cát Quế,MAPPED,merged,TRUE,Xã Cát Quế,Huyện Hoài Đức,Thành phố Hà Nội,09850,274,01,"Xã Cát Quế, Huyện Hoài Đức, Thành phố Hà Nội",Xã Dương Hòa,Thành phố Hà Nội,09856,01,"Xã Dương Hòa, Thành phố Hà Nội",
Xã Đắc Sở,311,Xã Đắc Sở,MAPPED,merged,TRUE,Xã Đắc Sở,Huyện Hoài Đức,Thành phố Hà Nội,09865,274,01,"Xã Đắc Sở, Huyện Hoài Đức, Thành phố Hà Nội",Xã Dương Hòa,Thành phố Hà Nội,09856,01,"Xã Dương Hòa, Thành phố Hà Nội",
Xã Di Trạch,312,Xã Di Trạch,MAPPED,merged,TRUE,Xã Di Trạch,Huyện Hoài Đức,Thành phố Hà Nội,09844,274,01,"Xã Di Trạch, Huyện Hoài Đức, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",
Xã Đông La,313,Xã Đông La,MAPPED,renamed,TRUE,Xã Đông La,Huyện Hoài Đức,Thành phố Hà Nội,09892,274,01,"Xã Đông La, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",
Xã Đức Giang,314,Xã Đức Giang,MAPPED,merged,TRUE,Xã Đức Giang,Huyện Hoài Đức,Thành phố Hà Nội,09847,274,01,"Xã Đức Giang, Huyện Hoài Đức, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",
Xã Đức Thượng,315,Xã Đức Thượng,MAPPED,merged,TRUE,Xã Đức Thượng,Huyện Hoài Đức,Thành phố Hà Nội,09835,274,01,"Xã Đức Thượng, Huyện Hoài Đức, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",
Xã Dương Liễu,316,Xã Dương Liễu,MAPPED,merged,TRUE,Xã Dương Liễu,Huyện Hoài Đức,Thành phố Hà Nội,09841,274,01,"Xã Dương Liễu, Huyện Hoài Đức, Thành phố Hà Nội",Xã Dương Hòa,Thành phố Hà Nội,09856,01,"Xã Dương Hòa, Thành phố Hà Nội",
Xã Kim Chung,317,Xã Kim Chung,MAPPED_DIVIDED,divided,TRUE,Xã Kim Chung,Huyện Hoài Đức,Thành phố Hà Nội,09853,274,01,"Xã Kim Chung, Huyện Hoài Đức, Thành phố Hà Nội",Xã Hoài Đức,Thành phố Hà Nội,09832,01,"Xã Hoài Đức, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Kim Chung,317,Xã Kim Chung,MAPPED_DIVIDED,divided,FALSE,Xã Kim Chung,Huyện Hoài Đức,Thành phố Hà Nội,09853,274,01,"Xã Kim Chung, Huyện Hoài Đức, Thành phố Hà Nội",Phường Tây Tựu,Thành phố Hà Nội,00613,01,"Phường Tây Tựu, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã La Phù,318,Xã La Phù,MAPPED_DIVIDED,divided,TRUE,Xã La Phù,Huyện Hoài Đức,Thành phố Hà Nội,09889,274,01,"Xã La Phù, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã La Phù,318,Xã La Phù,MAPPED_DIVIDED,divided,FALSE,Xã La Phù,Huyện Hoài Đức,Thành phố Hà Nội,09889,274,01,"Xã La Phù, Huyện Hoài Đức, Thành phố Hà Nội",Phường Dương Nội,Thành phố Hà Nội,09886,01,"Phường Dương Nội, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Lại Yên,319,Xã Lại Yên,MAPPED,merged,TRUE,Xã Lại Yên,Huyện Hoài Đức,Thành phố Hà Nội,09868,274,01,"Xã Lại Yên, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",
Xã Minh Khai,320,Xã Minh Khai,MAPPED,merged,TRUE,Xã Minh Khai,Huyện Hoài Đức,Thành phố Hà Nội,09838,274,01,"Xã Minh Khai, Huyện Hoài Đức, Thành phố Hà Nội",Xã Dương Hòa,Thành phố Hà Nội,09856,01,"Xã Dương Hòa, Thành phố Hà Nội",
Xã Sơn Đồng,321,Xã Sơn Đồng,MAPPED,merged,TRUE,Xã Sơn Đồng,Huyện Hoài Đức,Thành phố Hà Nội,09859,274,01,"Xã Sơn Đồng, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",
Xã Song Phương,322,Xã Song Phương,MAPPED_DIVIDED,divided,TRUE,Xã Song Phương,Huyện Hoài Đức,Thành phố Hà Nội,09874,274,01,"Xã Song Phương, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Song Phương,322,Xã Song Phương,MAPPED_DIVIDED,divided,FALSE,Xã Song Phương,Huyện Hoài Đức,Thành phố Hà Nội,09874,274,01,"Xã Song Phương, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Tiền Yên,323,Xã Tiền Yên,MAPPED,merged,TRUE,Xã Tiền Yên,Huyện Hoài Đức,Thành phố Hà Nội,09871,274,01,"Xã Tiền Yên, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",
Xã Vân Canh,324,Xã Vân Canh,MAPPED_DIVIDED,divided,TRUE,Xã Vân Canh,Huyện Hoài Đức,Thành phố Hà Nội,09862,274,01,"Xã Vân Canh, Huyện Hoài Đức, Thành phố Hà Nội",Phường Xuân Phương,Thành phố Hà Nội,00622,01,"Phường Xuân Phương, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vân Canh,324,Xã Vân Canh,MAPPED_DIVIDED,divided,FALSE,Xã Vân Canh,Huyện Hoài Đức,Thành phố Hà Nội,09862,274,01,"Xã Vân Canh, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vân Côn,325,Xã Vân Côn,MAPPED_DIVIDED,divided,TRUE,Xã Vân Côn,Huyện Hoài Đức,Thành phố Hà Nội,09883,274,01,"Xã Vân Côn, Huyện Hoài Đức, Thành phố Hà Nội",Xã An Khánh,Thành phố Hà Nội,09877,01,"Xã An Khánh, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Vân Côn,325,Xã Vân Côn,MAPPED_DIVIDED,divided,FALSE,Xã Vân Côn,Huyện Hoài Đức,Thành phố Hà Nội,09883,274,01,"Xã Vân Côn, Huyện Hoài Đức, Thành phố Hà Nội",Xã Sơn Đồng,Thành phố Hà Nội,09871,01,"Xã Sơn Đồng, Thành phố Hà Nội",Xã cũ bị chia tách → nhiều xã mới; is_default_new_ward=TRUE là lựa chọn mặc định
Xã Yên Sở,326,Xã Yên Sở,MAPPED,merged,TRUE,Xã Yên Sở,Huyện Hoài Đức,Thành phố Hà Nội,09856,274,01,"Xã Yên Sở, Huyện Hoài Đức, Thành phố Hà Nội",Xã Dương Hòa,Thành phố Hà Nội,09856,01,"Xã Dương Hòa, Thành phố Hà Nội",
